THP,I,P
323.15,0.14797309868242223,-272.62249239921573
323.15,0.14989482723673941,-280.0115774718251
323.15,0.15181655579105657,-287.49934288349243
323.15,0.15373828434537376,-295.0857886342181
323.15,0.15566001289969092,-302.7709147240017
323.15,0.1575817414540081,-310.5547211528437
323.15,0.15950347000832527,-318.43720792074373
323.15,0.16142519856264245,-326.4183750277021
323.15,0.1633469271169596,-334.4982224737185
323.15,0.1652686556712768,-342.67675025879316
323.15,0.16719038422559396,-350.9539583829259
323.15,0.16911211277991114,-359.329846846117
323.15,0.1710338413342283,-367.80441564836605
323.15,0.17295556988854546,-376.37766478967336
323.15,0.17487729844286265,-385.0495942700388
323.15,0.1767990269971798,-393.82020408946244
323.15,0.178720755551497,-402.68949424794437
323.15,0.18064248410581416,-411.65746474548433
323.15,0.18256421266013134,-420.7241155820826
323.15,0.1844859412144485,-429.8894467577389
323.15,0.1864076697687657,-439.15345827245346
323.15,0.18832939832308285,-448.5161501262261
323.15,0.19025112687740003,-457.9775223190571
373.15,0.0,0.0
373.15,0.001921728554317172,0.6656847233093084
373.15,0.003843457108634344,1.2316668056815805
373.15,0.005765185662951516,1.6979462471168159
373.15,0.007686914217268688,2.0645230476150154
373.15,0.00960864277158586,2.331397207176178
373.15,0.011530371325903031,2.4985687258003044
373.15,0.013452099880220204,2.5660376034873944
373.15,0.015373828434537376,2.5338038402374483
373.15,0.017295556988854547,2.4018674360504653
373.15,0.01921728554317172,2.1702283909264466
373.15,0.021139014097488893,1.838886704865391
373.15,0.023060742651806063,1.4078423778672986
373.15,0.024982471206123236,0.8770954099321702
373.15,0.02690419976044041,0.2466458010600051
373.15,0.02882592831475758,-0.4835064487491948
373.15,0.03074765686907475,-1.3133613394954327
373.15,0.03266938542339192,-2.242918871178705
373.15,0.034591113977709094,-3.2721790437990173
373.15,0.03651284253202627,-4.401141857356363
373.15,0.03843457108634344,-5.629807311850747
373.15,0.04035629964066061,-6.958175407282166
373.15,0.042278028194977786,-8.386246143650624
373.15,0.04419975674929495,-9.914019520956113
373.15,0.046121485303612125,-11.541495539198644
373.15,0.0480432138579293,-13.268674198378209
373.15,0.04996494241224647,-15.095555498494813
373.15,0.051886670966563644,-17.02213943954845
373.15,0.05380839952088082,-19.048426021539125
373.15,0.055730128075197984,-21.17441524446683
373.15,0.05765185662951516,-23.400107108331575
373.15,0.05957358518383233,-25.725501613133364
373.15,0.0614953137381495,-28.15059875887218
373.15,0.06341704229246667,-30.67539854554803
373.15,0.06533877084678384,-33.29990097316092
373.15,0.06726049940110101,-36.02410604171086
373.15,0.06918222795541819,-38.848013751197826
373.15,0.07110395650973536,-41.77162410162183
373.15,0.07302568506405253,-44.79493709298286
373.15,0.07494741361836971,-47.91795272528095
373.15,0.07686914217268688,-51.14067099851605
373.15,0.07879087072700405,-54.463091912688206
373.15,0.08071259928132123,-57.88521546779739
373.15,0.0826343278356384,-61.407041663843614
373.15,0.08455605638995557,-65.02857050082686
373.15,0.08647778494427273,-68.74980197874714
373.15,0.0883995134985899,-72.57073609760448
373.15,0.09032124205290708,-76.49137285739884
373.15,0.09224297060722425,-80.51171225813026
373.15,0.09416469916154142,-84.63175429979869
373.15,0.0960864277158586,-88.85149898240417
373.15,0.09800815627017577,-93.17094630594667
373.15,0.09992988482449294,-97.59009627042622
373.15,0.10185161337881012,-102.1089488758428
373.15,0.10377334193312729,-106.72750412219646
373.15,0.10569507048744446,-111.4457620094871
373.15,0.10761679904176163,-116.26372253771478
373.15,0.10953852759607881,-121.18138570687951
373.15,0.11146025615039597,-126.19875151698125
373.15,0.11338198470471314,-131.3158199680201
373.15,0.11530371325903031,-136.53259105999592
373.15,0.11722544181334749,-141.8490647929088
373.15,0.11914717036766466,-147.26524116675867
373.15,0.12106889892198183,-152.78112018154567
373.15,0.122990627476299,-158.39670183726963
373.15,0.12491235603061618,-164.11198613393066
373.15,0.12683408458493334,-169.9269730715287
373.15,0.12875581313925052,-175.84166265006385
373.15,0.13067754169356768,-181.85605486953588
373.15,0.13259927024788487,-187.97014972994512
373.15,0.13452099880220203,-194.18394723129128
373.15,0.13644272735651922,-200.4974473735746
373.15,0.13836445591083638,-206.91065015679484
373.15,0.14028618446515356,-213.42355558095215
373.15,0.14220791301947072,-220.03616364604648
373.15,0.1441296415737879,-226.74847435207795
373.15,0.14605137012810507,-233.56048769904623
373.15,0.14797309868242223,-240.47220368695167
373.15,0.14989482723673941,-247.48362231579424
373.15,0.15181655579105657,-254.59474358557372
373.15,0.15373828434537376,-261.8055674962903
373.15,0.15566001289969092,-269.1160940479439
373.15,0.1575817414540081,-276.52632324053457
373.15,0.15950347000832527,-284.03625507406224
373.15,0.16142519856264245,-291.64588954852695
373.15,0.1633469271169596,-299.3552266639287
373.15,0.1652686556712768,-307.16426642026755
373.15,0.16719038422559396,-315.0730088175433
373.15,0.16911211277991114,-323.08145385575614
373.15,0.1710338413342283,-331.18960153490605
373.15,0.17295556988854546,-339.39745185499294
373.15,0.17487729844286265,-347.705004816017
373.15,0.1767990269971798,-356.11226041797795
373.15,0.178720755551497,-364.619218660876
373.15,0.18064248410581416,-373.225879544711
373.15,0.18256421266013134,-381.93224306948326
373.15,0.1844859412144485,-390.73830923519233
373.15,0.1864076697687657,-399.64407804183855
373.15,0.18832939832308285,-408.6495494894217
373.15,0.19025112687740003,-417.75472357794206
