THP,I,P
373.15,0.34017691429098296,-682.9243823364448
373.15,0.34636194909627355,-716.2236575531526
373.15,0.35254698390156414,-750.268735207901
373.15,0.3587320187068547,-785.0596153006901
373.15,0.3649170535121453,-820.5962978315198
373.15,0.3711020883174359,-856.87878280039
373.15,0.37728712312272655,-893.9070702073012
373.15,0.38347215792801714,-931.6811600522526
373.15,0.38965719273330773,-970.2010523352445
373.15,0.3958422275385983,-1009.466747056277
373.15,0.4020272623438889,-1049.47824421535
373.15,0.4082122971491795,-1090.2355438124637
373.15,0.4143973319544701,-1131.738645847618
373.15,0.42058236675976074,-1173.987550320813
373.15,0.42676740156505133,-1216.9822572320484
373.15,0.4329524363703419,-1260.7227665813243
373.15,0.4391374711756325,-1305.2090783686408
373.15,0.4453225059809231,-1350.441192593998
373.15,0.4515075407862137,-1396.4191092573958
373.15,0.45769257559150434,-1443.1428283588345
373.15,0.4638776103967949,-1490.6123498983136
373.15,0.4700626452020855,-1538.827673875833
373.15,0.4762476800073761,-1587.788800291393
373.15,0.4824327148126667,-1637.4957291449937
373.15,0.4886177496179573,-1687.9484604366346
373.15,0.4948027844232479,-1739.1469941663165
373.15,0.5009878192285385,-1791.091330334039
373.15,0.5071728540338291,-1843.7814689398017
373.15,0.5133578888391197,-1897.2174099836054
373.15,0.5195429236444103,-1951.3991534654501
373.15,0.5257279584497009,-2006.326699385334
373.15,0.5319129932549915,-2062.00004774326
373.15,0.5380980280602821,-2118.4191985392254
373.15,0.5442830628655727,-2175.5841517732324
373.15,0.5504680976708632,-2233.4949074452784
373.15,0.5566531324761539,-2292.1514655553665
373.15,0.5628381672814445,-2351.5538261034953
373.15,0.5690232020867351,-2411.7019890896636
373.15,0.5752082368920257,-2472.595954513873
373.15,0.5813932716973162,-2534.235722376123
373.15,0.5875783065026069,-2596.6212926764133
373.15,0.5937633413078975,-2659.752665414745
373.15,0.5999483761131881,-2723.6298405911157
373.15,0.6061334109184787,-2788.2528182055285
373.15,0.6123184457237693,-2853.6215982579806
423.15,0.0,0.0
423.15,0.006185034805290599,13.620886448933424
423.15,0.012370069610581198,26.49054443250925
423.15,0.018555104415871798,38.608973950727496
423.15,0.024740139221162395,49.97617500358813
423.15,0.030925174026452992,60.592147591091184
423.15,0.037110208831743596,70.45689171323664
423.15,0.04329524363703419,79.57040737002451
423.15,0.04948027844232479,87.9326945614548
423.15,0.05566531324761539,95.54375328752747
423.15,0.061850348052905985,102.40358354824255
423.15,0.06803538285819659,108.51218534360005
423.15,0.07422041766348719,113.86955867359995
423.15,0.08040545246877778,118.47570353824227
423.15,0.08659048727406839,122.33061993752696
423.15,0.09277552207935898,125.43430787145408
423.15,0.09896055688464958,127.78676734002362
423.15,0.10514559168994018,129.38799834323558
423.15,0.11133062649523078,130.23800088108993
423.15,0.11751566130052138,130.33677495358668
423.15,0.12370069610581197,129.68432056072584
423.15,0.1298857309111026,128.28063770250736
423.15,0.13607076571639318,126.12572637893136
423.15,0.14225580052168377,123.21958658999776
423.15,0.14844083532697439,119.56221833570653
423.15,0.15462587013226498,115.15362161605773
423.15,0.16081090493755557,109.99379643105134
423.15,0.16699593974284616,104.08274278068738
423.15,0.17318097454813677,97.42046066496576
423.15,0.17936600935342736,90.00695008388661
423.15,0.18555104415871795,81.84221103744984
423.15,0.19173607896400857,72.92624352565548
423.15,0.19792111376929916,63.2590475485035
423.15,0.20410614857458975,52.840623105994
423.15,0.21029118337988037,41.6709701981268
423.15,0.21647621818517096,29.75008882490211
423.15,0.22266125299046155,17.077978986319824
423.15,0.22884628779575217,3.6546406823798514
423.15,0.23503132260104276,-10.519926086917616
423.15,0.24121635740633335,-25.44572132157278
423.15,0.24740139221162394,-41.12274502158543
423.15,0.25358642701691453,-57.55099718695567
423.15,0.2597714618222052,-74.73047781768375
423.15,0.26595649662749576,-92.66118691376917
423.15,0.27214153143278635,-111.34312447521218
423.15,0.27832656623807694,-130.7762905020128
423.15,0.28451160104336753,-150.96068499417098
423.15,0.2906966358486581,-171.8963079516869
423.15,0.29688167065394877,-193.58315937456044
423.15,0.30306670545923936,-216.02123926279143
423.15,0.30925174026452995,-239.21054761637998
423.15,0.31543677506982054,-263.1510844353263
423.15,0.32162180987511113,-287.84284971963
423.15,0.3278068446804017,-313.28584346929136
423.15,0.3339918794856923,-339.48006568431026
423.15,0.34017691429098296,-366.42551636468716
423.15,0.34636194909627355,-394.1221955104213
423.15,0.35254698390156414,-422.57010312151294
423.15,0.3587320187068547,-451.76923919796224
423.15,0.3649170535121453,-481.7196037397693
423.15,0.3711020883174359,-512.4211967469338
423.15,0.37728712312272655,-543.874018219456
423.15,0.38347215792801714,-576.0780681573357
423.15,0.38965719273330773,-609.0333465605731
423.15,0.3958422275385983,-642.739853429168
423.15,0.4020272623438889,-677.1975887631204
423.15,0.4082122971491795,-712.4065525624304
423.15,0.4143973319544701,-748.366744827098
423.15,0.42058236675976074,-785.0781655571237
423.15,0.42676740156505133,-822.5408147525065
423.15,0.4329524363703419,-860.7546924132469
423.15,0.4391374711756325,-899.7197985393449
423.15,0.4453225059809231,-939.4361331308004
423.15,0.4515075407862137,-979.903696187614
423.15,0.45769257559150434,-1021.1224877097849
423.15,0.4638776103967949,-1063.0925076973133
423.15,0.4700626452020855,-1105.813756150199
423.15,0.4762476800073761,-1149.286233068443
423.15,0.4824327148126667,-1193.509938452044
423.15,0.4886177496179573,-1238.484872301003
423.15,0.4948027844232479,-1284.2110346153192
423.15,0.5009878192285385,-1330.6884253949936
423.15,0.5071728540338291,-1377.9170446400244
423.15,0.5133578888391197,-1425.8968923504142
423.15,0.5195429236444103,-1474.6279685261616
423.15,0.5257279584497009,-1524.110273167265
423.15,0.5319129932549915,-1574.3438062737278
423.15,0.5380980280602821,-1625.3285678455463
423.15,0.5442830628655727,-1677.0645578827239
423.15,0.5504680976708632,-1729.551776385258
423.15,0.5566531324761539,-1782.7902233531509
423.15,0.5628381672814445,-1836.7798987864014
423.15,0.5690232020867351,-1891.5208026850082
423.15,0.5752082368920257,-1947.0129350489738
423.15,0.5813932716973162,-2003.256295878296
423.15,0.5875783065026069,-2060.2508851729767
423.15,0.5937633413078975,-2117.9967029330146
423.15,0.5999483761131881,-2176.49374915841
423.15,0.6061334109184787,-2235.742023849163
423.15,0.6123184457237693,-2295.741527005274
473.15,0.0,0.0
473.15,0.006185034805290599,20.17343774195486
473.15,0.012370069610581198,39.5872826473207
473.15,0.018555104415871798,58.241534716097526
473.15,0.024740139221162395,76.13619394828531
473.15,0.030925174026452992,93.27126034388408
473.15,0.037110208831743596,109.64673390289381
473.15,0.04329524363703419,125.26261462531451
473.15,0.04948027844232479,140.11890251114622
473.15,0.05566531324761539,154.21559756038886
473.15,0.061850348052905985,167.5526997730425
473.15,0.06803538285819659,180.13020914910712
473.15,0.07422041766348719,191.94812568858273
473.15,0.08040545246877778,203.00644939146926
473.15,0.08659048727406839,213.3051802577668
473.15,0.09277552207935898,222.84431828747532
473.15,0.09896055688464958,231.62386348059482
473.15,0.10514559168994018,239.64381583712526
473.15,0.11133062649523078,246.9041753570667
473.15,0.11751566130052138,253.40494204041914
473.15,0.12370069610581197,259.14611588718253
473.15,0.1298857309111026,264.1276968973568
473.15,0.13607076571639318,268.3496850709422
473.15,0.14225580052168377,271.81208040793854
473.15,0.14844083532697439,274.5148829083458
473.15,0.15462587013226498,276.45809257216405
473.15,0.16081090493755557,277.64170939939333
473.15,0.16699593974284616,278.06573339003353
473.15,0.17318097454813677,277.73016454408463
473.15,0.17936600935342736,276.63500286154687
473.15,0.18555104415871795,274.78024834241995
473.15,0.19173607896400857,272.16590098670406
473.15,0.19792111376929916,268.7919607943992
473.15,0.20410614857458975,264.6584277655053
473.15,0.21029118337988037,259.7653019000222
473.15,0.21647621818517096,254.11258319795024
473.15,0.22266125299046155,247.7002716592893
473.15,0.22884628779575217,240.52836728403915
473.15,0.23503132260104276,232.59687007220015
473.15,0.24121635740633335,223.905780023772
473.15,0.24740139221162394,214.45509713875495
473.15,0.25358642701691453,204.24482141714876
473.15,0.2597714618222052,193.2749528589536
473.15,0.26595649662749576,181.54549146416934
473.15,0.27214153143278635,169.0564372327962
473.15,0.27832656623807694,155.80779016483393
473.15,0.28451160104336753,141.79955026028276
473.15,0.2906966358486581,127.0317175191424
473.15,0.29688167065394877,111.50429194141307
473.15,0.30306670545923936,95.21727352709468
473.15,0.30925174026452995,78.17066227618739
473.15,0.31543677506982054,60.36445818869095
473.15,0.32162180987511113,41.79866126460563
473.15,0.3278068446804017,22.47327150393114
473.15,0.3339918794856923,2.3882889066677695
473.15,0.34017691429098296,-18.45628652718492
473.15,0.34636194909627355,-40.060454797626484
473.15,0.35254698390156414,-62.42421590465693
473.15,0.3587320187068547,-85.54756984827654
473.15,0.3649170535121453,-109.43051662848502
473.15,0.3711020883174359,-134.0730562452827
473.15,0.37728712312272655,-159.47518869866943
473.15,0.38347215792801714,-185.63691398864515
473.15,0.38965719273330773,-212.5582321152097
473.15,0.3958422275385983,-240.23914307836347
473.15,0.4020272623438889,-268.6796468781061
473.15,0.4082122971491795,-297.87974351443773
473.15,0.4143973319544701,-327.83943298735875
473.15,0.42058236675976074,-358.55871529686885
473.15,0.42676740156505133,-390.0375904429676
473.15,0.4329524363703419,-422.2760584256553
473.15,0.4391374711756325,-455.2741192449321
473.15,0.4453225059809231,-489.0317729007979
473.15,0.4515075407862137,-523.549019393253
473.15,0.45769257559150434,-558.8258587222973
473.15,0.4638776103967949,-594.8622908879302
473.15,0.4700626452020855,-631.658315890152
473.15,0.4762476800073761,-669.213933728963
473.15,0.4824327148126667,-707.5291444043633
473.15,0.4886177496179573,-746.6039479163522
473.15,0.4948027844232479,-786.4383442649303
473.15,0.5009878192285385,-827.0323334500978
473.15,0.5071728540338291,-868.3859154718537
473.15,0.5133578888391197,-910.4990903301988
473.15,0.5195429236444103,-953.3718580251334
473.15,0.5257279584497009,-997.0042185566564
473.15,0.5319129932549915,-1041.396171924769
473.15,0.5380980280602821,-1086.5477181294696
473.15,0.5442830628655727,-1132.4588571707604
473.15,0.5504680976708632,-1179.1295890486394
473.15,0.5566531324761539,-1226.559913763108
473.15,0.5628381672814445,-1274.749831314166
473.15,0.5690232020867351,-1323.6993417018116
473.15,0.5752082368920257,-1373.4084449260474
473.15,0.5813932716973162,-1423.8771409868716
473.15,0.5875783065026069,-1475.1054298842855
473.15,0.5937633413078975,-1527.093311618288
473.15,0.5999483761131881,-1579.8407861888793
473.15,0.6061334109184787,-1633.3478535960603
473.15,0.6123184457237693,-1687.6145138398297
523.15,0.0,0.0
523.15,0.006185034805290599,27.374339932846226
523.15,0.012370069610581198,53.981426566452605
523.15,0.018555104415871798,79.82125990081911
523.15,0.024740139221162395,104.89383993594578
523.15,0.030925174026452992,129.19916667183256
523.15,0.037110208831743596,152.7372401084795
523.15,0.04329524363703419,175.50806024588658
523.15,0.04948027844232479,197.51162708405383
523.15,0.05566531324761539,218.74794062298116
523.15,0.061850348052905985,239.21700086266867
523.15,0.06803538285819659,258.91880780311635
523.15,0.07422041766348719,277.8533614443241
523.15,0.08040545246877778,296.020661786292
523.15,0.08659048727406839,313.42070882902016
523.15,0.09277552207935898,330.0535025725083
523.15,0.09896055688464958,345.9190430167567
523.15,0.10514559168994018,361.0173301617652
523.15,0.11133062649523078,375.3483640075338
523.15,0.11751566130052138,388.9121445540626
523.15,0.12370069610581197,401.7086718013515
523.15,0.1298857309111026,413.7379457494006
523.15,0.13607076571639318,424.99996639820984
523.15,0.14225580052168377,435.4947337477791
523.15,0.14844083532697439,445.22224779810864
523.15,0.15462587013226498,454.18250854919825
523.15,0.16081090493755557,462.37551600104797
523.15,0.16699593974284616,469.8012701536579
523.15,0.17318097454813677,476.45977100702794
523.15,0.17936600935342736,482.3510185611582
523.15,0.18555104415871795,487.47501281604855
523.15,0.19173607896400857,491.8317537716991
523.15,0.19792111376929916,495.4212414281096
523.15,0.20410614857458975,498.2434757852804
523.15,0.21029118337988037,500.2984568432113
523.15,0.21647621818517096,501.5861846019023
523.15,0.22266125299046155,502.1066590613535
523.15,0.22884628779575217,501.85988022156494
523.15,0.23503132260104276,500.84584808253635
523.15,0.24121635740633335,499.064562644268
523.15,0.24740139221162394,496.5160239067597
523.15,0.25358642701691453,493.20023187001163
523.15,0.2597714618222052,489.11718653402363
523.15,0.26595649662749576,484.2668878987958
523.15,0.27214153143278635,478.64933596432815
523.15,0.27832656623807694,472.2645307306206
523.15,0.28451160104336753,465.11247219767324
523.15,0.2906966358486581,457.19316036548594
523.15,0.29688167065394877,448.50659523405875
523.15,0.30306670545923936,439.0527768033918
523.15,0.30925174026452995,428.83170507348495
523.15,0.31543677506982054,417.8433800443383
523.15,0.32162180987511113,406.08780171595174
523.15,0.3278068446804017,393.5649700883255
523.15,0.3339918794856923,380.2748851614593
523.15,0.34017691429098296,366.2175469353529
523.15,0.34636194909627355,351.39295541000695
523.15,0.35254698390156414,335.8011105854212
523.15,0.3587320187068547,319.4420124615956
523.15,0.3649170535121453,302.31566103853
523.15,0.3711020883174359,284.42205631622465
523.15,0.37728712312272655,265.7611982946792
523.15,0.38347215792801714,246.33308697389413
523.15,0.38965719273330773,226.13772235386915
523.15,0.3958422275385983,205.17510443460412
523.15,0.4020272623438889,183.4452332160996
523.15,0.4082122971491795,160.94810869835524
523.15,0.4143973319544701,137.68373088137065
523.15,0.42058236675976074,113.65209976514625
523.15,0.42676740156505133,88.85321534968232
523.15,0.4329524363703419,63.28707763497814
523.15,0.4391374711756325,36.95368662103449
523.15,0.4453225059809231,9.853042307850615
523.15,0.4515075407862137,-18.014855304572738
523.15,0.45769257559150434,-46.65000621623634
523.15,0.4638776103967949,-76.0524104271398
523.15,0.4700626452020855,-106.22206793728274
523.15,0.4762476800073761,-137.15897874666592
523.15,0.4824327148126667,-168.86314285528854
523.15,0.4886177496179573,-201.33456026315145
523.15,0.4948027844232479,-234.5732309702538
523.15,0.5009878192285385,-268.57915497659644
523.15,0.5071728540338291,-303.35233228217845
523.15,0.5133578888391197,-338.89276288700086
523.15,0.5195429236444103,-375.2004467910631
523.15,0.5257279584497009,-412.27538399436463
523.15,0.5319129932549915,-450.1175744969066
523.15,0.5380980280602821,-488.7270182986879
523.15,0.5442830628655727,-528.1037153997096
523.15,0.5504680976708632,-568.2476657999706
523.15,0.5566531324761539,-609.1588694994721
523.15,0.5628381672814445,-650.8373264982133
523.15,0.5690232020867351,-693.2830367961939
523.15,0.5752082368920257,-736.4960003934148
523.15,0.5813932716973162,-780.4762172898751
523.15,0.5875783065026069,-825.2236874855757
523.15,0.5937633413078975,-870.7384109805165
523.15,0.5999483761131881,-917.0203877746962
523.15,0.6061334109184787,-964.0696178681166
523.15,0.6123184457237693,-1011.8861012607761
573.15,0.0,0.0
573.15,0.006185034805290599,35.21517234456044
573.15,0.012370069610581198,69.65934083276869
573.15,0.018555104415871798,103.33250546462475
573.15,0.024740139221162395,136.2346662401286
573.15,0.030925174026452992,168.36582315928024
573.15,0.037110208831743596,199.72597622207974
573.15,0.04329524363703419,230.31512542852695
573.15,0.04948027844232479,260.13327077862203
573.15,0.05566531324761539,289.18041227236483
573.15,0.061850348052905985,317.4565499097555
573.15,0.06803538285819659,344.961683690794
573.15,0.07422041766348719,371.6958136154803
573.15,0.08040545246877778,397.6589396838143
573.15,0.08659048727406839,422.8510618957962
573.15,0.09277552207935898,447.2721802514259
573.15,0.09896055688464958,470.9222947507034
573.15,0.10514559168994018,493.8014053936286
573.15,0.11133062649523078,515.9095121802018
573.15,0.11751566130052138,537.2466151104226
573.15,0.12370069610581197,557.8127141842912
573.15,0.1298857309111026,577.6078094018078
573.15,0.13607076571639318,596.631900762972
573.15,0.14225580052168377,614.8849882677841
573.15,0.14844083532697439,632.367071916244
573.15,0.15462587013226498,649.0781517083517
573.15,0.16081090493755557,665.0182276441074
573.15,0.16699593974284616,680.1872997235105
573.15,0.17318097454813677,694.5853679465615
573.15,0.17936600935342736,708.2124323132606
573.15,0.18555104415871795,721.068492823607
573.15,0.19173607896400857,733.1535494776017
573.15,0.19792111376929916,744.467602275244
573.15,0.20410614857458975,755.0106512165341
573.15,0.21029118337988037,764.7826963014721
573.15,0.21647621818517096,773.7837375300578
573.15,0.22266125299046155,782.0137749022912
573.15,0.22884628779575217,789.4728084181725
573.15,0.23503132260104276,796.1608380777016
573.15,0.24121635740633335,802.0778638808785
573.15,0.24740139221162394,807.2238858277033
573.15,0.25358642701691453,811.5989039181759
573.15,0.2597714618222052,815.2029181522962
573.15,0.26595649662749576,818.0359285300643
573.15,0.27214153143278635,820.0979350514802
573.15,0.27832656623807694,821.388937716544
573.15,0.28451160104336753,821.9089365252555
573.15,0.2906966358486581,821.6579314776149
573.15,0.29688167065394877,820.635922573622
573.15,0.30306670545923936,818.8429098132768
573.15,0.30925174026452995,816.2788931965797
573.15,0.31543677506982054,812.9438727235301
573.15,0.32162180987511113,808.8378483941286
573.15,0.3278068446804017,803.9608202083747
573.15,0.3339918794856923,798.3127881662685
573.15,0.34017691429098296,791.8937522678103
573.15,0.34636194909627355,784.7037125129999
573.15,0.35254698390156414,776.7426689018372
573.15,0.3587320187068547,768.0106214343224
573.15,0.3649170535121453,758.5075701104553
573.15,0.3711020883174359,748.2335149302361
573.15,0.37728712312272655,737.1884558936647
573.15,0.38347215792801714,725.372393000741
573.15,0.38965719273330773,712.7853262514653
573.15,0.3958422275385983,699.4272556458371
573.15,0.4020272623438889,685.2981811838571
573.15,0.4082122971491795,670.3981028655245
573.15,0.4143973319544701,654.72702069084
573.15,0.42058236675976074,638.2849346598032
573.15,0.42676740156505133,621.071844772414
573.15,0.4329524363703419,603.087751028673
573.15,0.4391374711756325,584.3326534285793
573.15,0.4453225059809231,564.806551972134
573.15,0.4515075407862137,544.5094466593359
573.15,0.45769257559150434,523.4413374901858
573.15,0.4638776103967949,501.6022244646838
573.15,0.4700626452020855,478.9921075828292
573.15,0.4762476800073761,455.6109868446228
573.15,0.4824327148126667,431.4588622500638
573.15,0.4886177496179573,406.53573379915304
573.15,0.4948027844232479,380.84160149189006
573.15,0.5009878192285385,354.37646532827404
573.15,0.5071728540338291,327.1403253083071
573.15,0.5133578888391197,299.13318143198717
573.15,0.5195429236444103,270.35503369931456
573.15,0.5257279584497009,240.80588211029104
573.15,0.5319129932549915,210.48572666491447
573.15,0.5380980280602821,179.39456736318613
573.15,0.5442830628655727,147.53240420510514
573.15,0.5504680976708632,114.89923719067242
573.15,0.5566531324761539,81.49506631988703
573.15,0.5628381672814445,47.31989159274945
573.15,0.5690232020867351,12.373713009260142
573.15,0.5752082368920257,-23.343469430581848
573.15,0.5813932716973162,-59.83165572677554
573.15,0.5875783065026069,-97.09084587932193
573.15,0.5937633413078975,-135.12103988822054
573.15,0.5999483761131881,-173.9222377534708
573.15,0.6061334109184787,-213.49443947507382
573.15,0.6123184457237693,-253.83764505302844
623.15,0.0,0.0
623.15,0.006185034805290599,43.65304659320914
623.15,0.012370069610581198,86.53340055749986
623.15,0.018555104415871798,128.64106189287213
623.15,0.024740139221162395,169.97603059932595
623.15,0.030925174026452992,210.53830667686134
623.15,0.037110208831743596,250.32789012547832
623.15,0.04329524363703419,289.34478094517686
623.15,0.04948027844232479,327.58897913595695
623.15,0.05566531324761539,365.0604846978186
623.15,0.061850348052905985,401.7592976307618
623.15,0.06803538285819659,437.68541793478664
623.15,0.07422041766348719,472.838845609893
623.15,0.08040545246877778,507.2195806560809
623.15,0.08659048727406839,540.8276230733504
623.15,0.09277552207935898,573.6629728617013
623.15,0.09896055688464958,605.7256300211341
623.15,0.10514559168994018,637.0155945516483
623.15,0.11133062649523078,667.532866453244
623.15,0.11751566130052138,697.2774457259213
623.15,0.12370069610581197,726.24933236968
623.15,0.1298857309111026,754.4485263845206
623.15,0.13607076571639318,781.8750277704426
623.15,0.14225580052168377,808.5288365274461
623.15,0.14844083532697439,834.4099526555314
623.15,0.15462587013226498,859.5183761546979
623.15,0.16081090493755557,883.8541070249461
623.15,0.16699593974284616,907.4171452662758
623.15,0.17318097454813677,930.2074908786874
623.15,0.17936600935342736,952.2251438621802
623.15,0.18555104415871795,973.4701042167549
623.15,0.19173607896400857,993.9423719424108
623.15,0.19792111376929916,1013.6419470391485
623.15,0.20410614857458975,1032.5688295069676
623.15,0.21029118337988037,1050.7230193458686
623.15,0.21647621818517096,1068.104516555851
623.15,0.22266125299046155,1084.7133211369148
623.15,0.22884628779575217,1100.5494330890601
623.15,0.23503132260104276,1115.6128524122873
623.15,0.24121635740633335,1129.9035791065958
623.15,0.24740139221162394,1143.4216131719859
623.15,0.25358642701691453,1156.1669546084577
623.15,0.2597714618222052,1168.1396034160114
623.15,0.26595649662749576,1179.339559594646
623.15,0.27214153143278635,1189.7668231443622
623.15,0.27832656623807694,1199.4213940651603
623.15,0.28451160104336753,1208.3032723570398
623.15,0.2906966358486581,1216.412458020001
623.15,0.29688167065394877,1223.7489510540436
623.15,0.30306670545923936,1230.3127514591679
