THP,I,P
373.15,0.1804644976914069,-265.75768680186366
373.15,0.1845659635480298,-283.466652162879
373.15,0.18866742940465267,-301.6942405431698
373.15,0.19276889526127555,-320.4404519427362
373.15,0.19687036111789843,-339.70528636157826
373.15,0.20097182697452132,-359.4887437996958
373.15,0.2050732928311442,-379.7908242570889
373.15,0.20917475868776708,-400.61152773375755
373.15,0.21327622454438996,-421.95085422970186
373.15,0.21737769040101285,-443.80880374492165
373.15,0.22147915625763573,-466.185376279417
373.15,0.2255806221142586,-489.08057183318795
373.15,0.22968208797088152,-512.4943904062346
373.15,0.2337835538275044,-536.4268319985567
373.15,0.23788501968412729,-560.8778966101544
373.15,0.24198648554075017,-585.8475842410277
373.15,0.24608795139737305,-611.3358948911763
373.15,0.2501894172539959,-637.3428285606005
373.15,0.2542908831106188,-663.8683852493007
373.15,0.25839234896724167,-690.9125649572758
373.15,0.2624938148238646,-718.4753676845271
373.15,0.2665952806804875,-746.556793431054
373.15,0.27069674653711034,-775.1568421968558
373.15,0.27479821239373325,-804.2755139819337
373.15,0.2788996782503561,-833.912808786287
373.15,0.283001144106979,-864.0687266099159
373.15,0.2871026099636019,-894.7432674528201
373.15,0.2912040758202248,-925.9364313150003
373.15,0.29530554167684764,-957.6482181964557
373.15,0.29940700753347055,-989.8786280971872
373.15,0.3035084733900934,-1022.6276610171934
373.15,0.3076099392467163,-1055.8953169564759
373.15,0.31171140510333917,-1089.6815959150335
373.15,0.3158128709599621,-1123.9864978928672
373.15,0.31991433681658493,-1158.810022889976
373.15,0.32401580267320784,-1194.1521709063607
373.15,0.3281172685298307,-1230.0129419420205
373.15,0.3322187343864536,-1266.3923359969563
373.15,0.3363202002430765,-1303.2903530711678
373.15,0.34042166609969937,-1340.706993164654
373.15,0.3445231319563223,-1378.642256277417
373.15,0.34862459781294514,-1417.0961424094544
373.15,0.35272606366956805,-1456.0686515607683
373.15,0.3568275295261909,-1495.5597837313571
373.15,0.3609289953828138,-1535.5695389212217
373.15,0.36503046123943667,-1576.0979171303618
373.15,0.3691319270960596,-1617.1449183587779
373.15,0.37323339295268243,-1658.7105426064688
373.15,0.37733485880930534,-1700.794789873436
373.15,0.3814363246659282,-1743.3976601596783
373.15,0.3855377905225511,-1786.519153465196
373.15,0.38963925637917396,-1830.1592697899896
373.15,0.39374072223579687,-1874.3180091340591
373.15,0.3978421880924198,-1918.995371497404
373.15,0.40194365394904263,-1964.191356880024
373.15,0.4060451198056655,-2009.9059652819192
423.15,0.0,0.0
423.15,0.004101465856622884,9.021100734299285
423.15,0.008202931713245768,17.51988608254917
423.15,0.012304397569868652,25.49635604474966
423.15,0.016405863426491536,32.95051062090075
423.15,0.02050732928311442,39.882349811002435
