THP,I,P
323.15,0.0,0.0
323.15,0.0046529622733671805,1.8808296468666603
323.15,0.009305924546734361,3.1859036331172064
323.15,0.013958886820101542,3.9152219587516397
323.15,0.018611849093468722,4.068784623769958
323.15,0.023264811366835902,3.6465916281721644
323.15,0.027917773640203085,2.6486429719582563
323.15,0.032570735913570265,1.0749386551282347
323.15,0.037223698186937444,-1.0745213223179
323.15,0.041876660460304624,-3.799736960380146
323.15,0.046529622733671804,-7.10070825905851
323.15,0.05118258500703898,-10.977435218352982
323.15,0.05583554728040617,-15.42991783826358
323.15,0.06048850955377335,-20.458156118790278
323.15,0.06514147182714053,-26.0621500599331
323.15,0.0697944341005077,-32.24189966169202
323.15,0.07444739637387489,-38.99740492406708
323.15,0.07910035864724207,-46.32866584705825
323.15,0.08375332092060925,-54.23568243066549
323.15,0.08840628319397643,-62.7184546748889
323.15,0.09305924546734361,-71.77698257972838
323.15,0.0977122077407108,-81.411266145184
323.15,0.10236517001407797,-91.6213053712557
323.15,0.10701813228744515,-102.40710025794357
323.15,0.11167109456081234,-113.76865080524755
323.15,0.11632405683417951,-125.70595701316756
323.15,0.1209770191075467,-138.21901888170376
323.15,0.12562998138091389,-151.30783641085608
323.15,0.13028294365428106,-164.97240960062447
323.15,0.13493590592764823,-179.21273845100896
323.15,0.1395888682010154,-194.0288229620096
323.15,0.1442418304743826,-209.42066313362642
323.15,0.14889479274774978,-225.38825896585922
323.15,0.15354775502111695,-241.9316104587082
323.15,0.15820071729448415,-259.05071761217334
323.15,0.16285367956785132,-276.74558042625455
323.15,0.1675066418412185,-295.01619890095174
323.15,0.17215960411458567,-313.8625730362652
323.15,0.17681256638795287,-333.28470283219485
323.15,0.18146552866132004,-353.28258828874044
323.15,0.18611849093468721,-373.8562294059021
323.15,0.19077145320805441,-395.0056261836801
323.15,0.1954244154814216,-416.73077862207407
323.15,0.20007737775478876,-439.03168672108416
323.15,0.20473034002815593,-461.9083504807103
323.15,0.20938330230152313,-485.3607699009528
323.15,0.2140362645748903,-509.3889449818113
323.15,0.21868922684825748,-533.9928757232857
323.15,0.22334218912162468,-559.1725621253765
323.15,0.22799515139499185,-584.9280041880833
323.15,0.23264811366835902,-611.2592019114061
323.15,0.2373010759417262,-638.1661552953451
323.15,0.2419540382150934,-665.6488643399003
323.15,0.24660700048846057,-693.7073290450716
323.15,0.25125996276182777,-722.3415494108591
323.15,0.2559129250351949,-751.5515254372622
323.15,0.2605658873085621,-781.337257124282
323.15,0.2652188495819293,-811.6987444719177
323.15,0.26987181185529646,-842.6359874801693
323.15,0.27452477412866366,-874.1489861490375
323.15,0.2791777364020308,-906.2377404785213
323.15,0.283830698675398,-938.9022504686216
323.15,0.2884836609487652,-972.142516119338
323.15,0.29313662322213235,-1005.95853743067
323.15,0.29778958549549955,-1040.3503144026188
323.15,0.30244254776886675,-1075.3178470351834
323.15,0.3070955100422339,-1110.861135328364
323.15,0.3117484723156011,-1146.980179282161
323.15,0.3164014345889683,-1183.674978896574
323.15,0.32105439686233544,-1220.945534171603
323.15,0.32570735913570265,-1258.7918451072483
323.15,0.3303603214090698,-1297.213911703509
